vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-07 19:57:52,2015-01-07 20:13:20,2,7.50,-73.99114990234375,40.723262786865234,1,N,-73.884208679199219,40.751838684082031,1,22,0.5,0.5,4,0,0.3,27.3
1,2015-01-07 19:57:52,2015-01-07 20:18:24,1,3.20,-73.954933166503906,40.765598297119141,1,N,-73.991767883300781,40.749382019042969,1,15,0.5,0.5,2,0,0.3,18.3
1,2015-01-07 19:57:52,2015-01-07 20:06:42,1,1.10,-73.988990783691406,40.745460510253906,1,N,-74.001731872558594,40.740821838378906,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2015-01-07 19:57:53,2015-01-07 20:13:17,1,3.50,-73.994216918945313,40.726280212402344,1,N,-73.962448120117188,40.720771789550781,1,13.5,1,0.5,3.05,0,0.3,18.35
1,2015-01-07 19:57:53,2015-01-07 20:20:37,2,2.80,-73.992462158203125,40.769111633300781,1,N,-73.984230041503906,40.751033782958984,1,16.5,1,0.5,2,0,0.3,20.3
1,2015-01-07 19:57:53,2015-01-07 20:22:04,1,5.00,-73.954719543457031,40.720447540283203,1,N,-73.97564697265625,40.743839263916016,1,19.5,1,0.5,5.3,0,0.3,26.6
1,2015-01-07 19:57:53,2015-01-07 20:01:44,1,.50,-73.973922729492188,40.792282104492187,1,N,-73.968437194824219,40.788246154785156,1,4.5,1,0.5,1,0,0.3,7.3
1,2015-01-07 19:57:53,2015-01-07 20:00:36,1,.50,-73.978744506835938,40.747833251953125,1,N,-73.984588623046875,40.742794036865234,1,4,0.5,0.5,1,0,0.3,6.3
1,2015-01-07 19:57:54,2015-01-07 20:08:07,1,2.40,-73.980873107910156,40.760795593261719,1,N,-73.952987670898437,40.778182983398438,2,10,1,0.5,0,0,0.3,11.8
1,2015-01-07 19:57:54,2015-01-07 20:13:24,1,3.70,-74.010025024414063,40.720806121826172,1,N,-73.9783935546875,40.762115478515625,1,14,1,0.5,1.5,0,0.3,17.3
1,2015-01-07 19:57:54,2015-01-07 20:04:26,1,.80,-73.994873046875,40.744747161865234,1,N,-73.982734680175781,40.742847442626953,2,6,1,0.5,0,0,0.3,7.8
1,2015-01-07 19:57:55,2015-01-07 20:03:51,1,1.10,-74.00439453125,40.719280242919922,1,N,-74.000816345214844,40.731735229492188,2,6,1,0.5,0,0,0.3,7.8
1,2015-01-07 19:57:55,2015-01-07 20:11:50,1,2.10,-74.005760192871094,40.745529174804688,1,N,-73.993728637695313,40.725746154785156,1,10.5,1,0.5,2,0,0.3,14.3
1,2015-01-07 19:57:55,2015-01-07 20:04:55,1,1.20,-73.978111267089844,40.725360870361328,1,N,-73.992805480957031,40.734943389892578,1,6.5,1,0.5,2.07,0,0.3,10.37
1,2015-01-07 19:57:55,2015-01-07 20:01:39,4,.40,-73.954055786132813,40.764198303222656,1,N,-73.9559326171875,40.768043518066406,2,4.5,1,0.5,0,0,0.3,6.3
1,2015-01-07 19:57:55,2015-01-07 20:04:39,1,1.00,-74.009178161621094,40.715190887451172,1,N,-73.998382568359375,40.723033905029297,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2015-01-07 19:57:56,2015-01-07 20:08:43,2,1.30,-73.983390808105469,40.765727996826172,1,N,-73.992240905761719,40.749061584472656,1,8,1,0.5,2.45,0,0.3,12.25
1,2015-01-07 19:57:56,2015-01-07 20:22:30,1,5.20,-73.997451782226563,40.724090576171875,1,N,-73.950576782226563,40.780780792236328,2,20,1,0.5,0,0,0.3,21.8
1,2015-01-07 19:57:56,2015-01-07 20:05:44,1,1.00,-73.968757629394531,40.764976501464844,1,N,-73.964805603027344,40.754920959472656,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2015-01-23 16:51:34,2015-01-23 17:19:19,4,6.80,-74.0133056640625,40.714504241943359,1,N,-73.983253479003906,40.754367828369141,2,24,1,0.5,0,0,0.3,25.8
1,2015-01-23 16:51:35,2015-01-23 16:53:44,1,.40,-73.983833312988281,40.73382568359375,1,N,-73.988197326660156,40.728038787841797,2,4,1,0.5,0,0,0.3,5.8
1,2015-01-23 16:51:35,2015-01-23 16:55:32,1,1.10,-73.966026306152344,40.762294769287109,1,N,-73.955741882324219,40.776218414306641,1,5.5,1,0.5,1.2,0,0.3,8.5
1,2015-01-23 16:51:35,2015-01-23 17:00:11,1,.80,-73.984100341796875,40.7562255859375,1,N,-73.991188049316406,40.750499725341797,1,7,1,0.5,1.75,0,0.3,10.55
1,2015-01-23 16:51:36,2015-01-23 17:05:19,1,1.80,-73.993820190429687,40.751266479492188,1,N,-73.971336364746094,40.761940002441406,1,10.5,1,0.5,3,0,0.3,15.3
1,2015-01-23 16:51:36,2015-01-23 17:50:15,1,9.30,-74.006721496582031,40.713348388671875,1,N,-73.910171508789063,40.754859924316406,2,39,1,0.5,0,0,0.3,40.8
1,2015-01-23 16:51:36,2015-01-23 17:04:39,1,2.90,-73.86236572265625,40.769004821777344,1,N,-73.905906677246094,40.768001556396484,1,12,1,0.5,2.75,0,0.3,16.55
1,2015-01-23 16:51:37,2015-01-23 17:01:46,1,1.30,-73.952987670898437,40.786170959472656,1,N,-73.958023071289062,40.770313262939453,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-01-23 16:51:38,2015-01-23 16:59:47,1,.60,-73.991317749023437,40.750736236572266,1,N,-73.983512878417969,40.744655609130859,1,6.5,1,0.5,2.45,0,0.3,10.75
1,2015-01-23 16:51:38,2015-01-23 17:25:53,1,13.40,-73.865768432617188,40.770950317382813,1,N,-73.905128479003906,40.886035919189453,1,38,1,0.5,13.5,5.33,0.3,58.63
1,2015-01-23 16:51:38,2015-01-23 16:57:37,3,.40,-73.961593627929688,40.765174865722656,1,Y,-73.956634521484375,40.766239166259766,1,5.5,1,0.5,1.45,0,0.3,8.75
1,2015-01-23 16:51:39,2015-01-23 17:06:49,2,2.00,-73.989097595214844,40.774288177490234,1,N,-73.971672058105469,40.797531127929687,1,11,1,0.5,2.55,0,0.3,15.35
1,2015-01-23 16:51:39,2015-01-23 16:58:05,1,1.30,-73.954277038574219,40.779022216796875,1,N,-73.974372863769531,40.787258148193359,1,7,1,0.5,0.5,0,0.3,9.3
1,2015-01-23 16:51:40,2015-01-23 17:04:08,1,1.70,-73.971961975097656,40.746627807617188,1,N,-73.955635070800781,40.768310546875,1,10,1,0.5,1,0,0.3,12.8
1,2015-01-23 16:51:40,2015-01-23 17:04:11,2,1.70,-73.972061157226562,40.752830505371094,1,N,-73.953742980957031,40.7686767578125,1,10,1,0.5,2,0,0.3,13.8
1,2015-01-23 16:51:40,2015-01-23 16:58:49,1,.60,-73.988777160644531,40.73699951171875,1,N,-73.995643615722656,40.736778259277344,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-01-23 16:51:41,2015-01-23 17:00:54,1,1.40,-74.000839233398437,40.757526397705078,1,N,-73.979248046875,40.752101898193359,2,8,1,0.5,0,0,0.3,9.8
1,2015-01-23 16:51:42,2015-01-23 17:09:10,1,1.80,-73.993675231933594,40.749359130859375,1,N,-73.977531433105469,40.758949279785156,2,12,1,0.5,0,0,0.3,13.8
1,2015-01-23 16:51:43,2015-01-23 17:10:13,1,2.30,-73.989303588867187,40.742759704589844,1,N,-74.006324768066406,40.717044830322266,1,13.5,1,0.5,1,0,0.3,16.3
1,2015-01-23 16:51:43,2015-01-23 16:59:00,1,1.30,-73.966323852539062,40.767646789550781,1,N,-73.952201843261719,40.779685974121094,1,7,1,0.5,1.76,0,0.3,10.56
1,2015-01-23 16:51:43,2015-01-23 17:09:09,1,2.30,-73.952522277832031,40.768581390380859,1,N,-73.981590270996094,40.761737823486328,1,13,1,0.5,2.96,0,0.3,17.76
1,2015-01-23 16:51:44,2015-01-23 16:56:52,1,.60,-73.949485778808594,40.807655334472656,1,N,-73.945899963378906,40.801319122314453,2,5,1,0.5,0,0,0.3,6.8
1,2015-01-07 20:09:37,2015-01-07 20:14:40,1,.80,-73.956008911132813,40.78497314453125,1,N,-73.945655822753906,40.790153503417969,1,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-01-07 20:09:37,2015-01-07 20:27:38,1,10.20,-73.98199462890625,40.766933441162109,1,N,-73.919418334960937,40.880565643310547,2,29.5,0.5,0.5,0,2.44,0.3,33.24
1,2015-01-07 20:09:37,2015-01-07 20:27:03,1,4.50,-73.984161376953125,40.760517120361328,1,N,-73.9432373046875,40.805999755859375,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2015-01-07 20:09:37,2015-01-07 20:32:07,1,6.90,-73.990058898925781,40.714111328125,1,N,-74.004219055175781,40.654373168945313,1,23,0.5,0.5,4.85,0,0.3,29.15
1,2015-01-07 20:09:37,2015-01-07 20:24:00,1,2.80,-73.988357543945313,40.720096588134766,1,N,-73.97698974609375,40.752220153808594,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2015-01-07 20:09:37,2015-01-07 20:24:49,1,1.50,-73.993446350097656,40.757099151611328,1,N,-73.99169921875,40.753318786621094,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-01-07 20:09:38,2015-01-07 20:19:25,1,1.40,-73.999061584472656,40.7392578125,1,N,-73.983360290527344,40.726787567138672,1,8,0.5,0.5,1,0,0.3,10.3
1,2015-01-07 20:09:38,2015-01-07 20:25:41,1,3.60,-74.000083923339844,40.721885681152344,1,N,-73.96337890625,40.756660461425781,1,14.5,0.5,0.5,3,0,0.3,18.8
1,2015-01-07 20:09:38,2015-01-07 20:18:26,1,3.20,-73.866134643554688,40.770927429199219,1,N,-73.90234375,40.755054473876953,2,11,0.5,0.5,0,0,0.3,12.3
1,2015-01-07 20:09:39,2015-01-07 20:20:47,1,2.10,-73.979522705078125,40.760799407958984,1,N,-73.957511901855469,40.778518676757813,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2015-01-07 20:09:39,2015-01-07 20:33:01,1,8.00,-73.967208862304688,40.755516052246094,1,N,-73.853202819824219,40.726573944091797,1,26,0.5,0.5,6.8,0,0.3,34.1
1,2015-01-07 20:09:39,2015-01-07 20:25:25,1,6.90,-74.010444641113281,40.721363067626953,1,N,-73.977500915527344,40.752330780029297,1,21.5,0.5,0.5,4.11,0,0.3,26.91
1,2015-01-07 20:09:39,2015-01-07 20:12:32,1,.50,-73.954338073730469,40.774238586425781,1,N,-73.959297180175781,40.775306701660156,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-01-07 20:09:39,2015-01-07 20:29:48,1,4.30,-73.966621398925781,40.792823791503906,1,N,-73.987403869628906,40.740581512451172,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2015-01-07 20:09:40,2015-01-07 20:17:53,1,1.40,-73.968864440917969,40.757316589355469,1,N,-73.982521057128906,40.771305084228516,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-01-07 20:09:40,2015-01-07 20:18:21,1,1.00,-73.994483947753906,40.748264312744141,1,N,-73.987266540527344,40.761936187744141,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2015-01-07 20:09:41,2015-01-07 20:14:42,1,.70,-73.997406005859375,40.724288940429687,1,N,-74.000114440917969,40.7161865234375,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2015-01-07 20:09:41,2015-01-07 20:19:30,3,1.60,-73.98858642578125,40.738544464111328,1,N,-73.974929809570313,40.755874633789063,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2015-01-07 20:09:41,2015-01-07 20:19:54,1,1.90,-73.957290649414063,40.777805328369141,1,N,-73.980262756347656,40.775283813476563,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-01-07 20:09:41,2015-01-07 20:19:54,1,2.10,0,0,1,N,0,0,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-01-07 20:09:42,2015-01-07 20:26:53,1,3.10,-73.978492736816406,40.753749847412109,1,N,-73.949638366699219,40.790336608886719,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2015-01-07 20:09:42,2015-01-07 20:17:38,1,1.00,-73.97821044921875,40.752769470214844,1,N,-73.990226745605469,40.750217437744141,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-10 19:12:21,2015-01-10 19:16:04,2,.60,-74.005966186523438,40.714073181152344,1,N,-74.009742736816406,40.720104217529297,1,4.5,0,0.5,1.7,0,0.3,7
1,2015-01-10 19:12:21,2015-01-10 19:19:59,1,.40,-73.995376586914063,40.762901306152344,1,N,-73.98712158203125,40.759281158447266,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-10 19:12:22,2015-01-10 19:28:03,1,5.30,-73.989265441894531,40.750541687011719,1,N,-73.962692260742187,40.805068969726563,1,17.5,0,0.5,3.65,0,0.3,21.95
1,2015-01-10 19:12:22,2015-01-10 19:31:40,1,2.40,-73.970382690429688,40.750625610351563,1,N,-73.99346923828125,40.733673095703125,1,13,0,0.5,1,0,0.3,14.8
1,2015-01-10 19:12:22,2015-01-10 19:18:20,1,1.00,-73.992683410644531,40.747501373291016,1,N,-74.004669189453125,40.735984802246094,1,6,0,0.5,0,0,0.3,6.8
1,2015-01-10 19:12:22,2015-01-10 19:23:36,1,2.10,-73.974029541015625,40.763126373291016,1,N,-74.002647399902344,40.760700225830078,2,10,0,0.5,0,0,0.3,10.8
1,2015-01-10 19:12:23,2015-01-10 19:29:56,4,1.30,-73.970619201660156,40.755771636962891,1,N,-73.990036010742188,40.761886596679688,1,11.5,0,0.5,2.45,0,0.3,14.75
1,2015-01-10 19:12:23,2015-01-10 19:18:03,1,.80,-73.977439880371094,40.779319763183594,1,N,-73.98211669921875,40.768692016601563,1,5.5,0,0.5,1,0,0.3,7.3
1,2015-01-10 19:12:23,2015-01-10 19:32:33,1,2.40,-73.983642578125,40.764511108398438,1,N,-74.001960754394531,40.735809326171875,1,13.5,0,0.5,3.55,0,0.3,17.85
1,2015-01-10 19:12:23,2015-01-10 19:25:56,1,2.20,-73.997062683105469,40.722381591796875,1,N,-73.978080749511719,40.751144409179688,1,11,0,0.5,2.35,0,0.3,14.15
1,2015-01-10 19:12:23,2015-01-10 19:14:33,1,.60,-73.99383544921875,40.746101379394531,1,N,-74.001365661621094,40.741806030273438,2,4,0,0.5,0,0,0.3,4.8
1,2015-01-10 19:12:24,2015-01-10 19:17:30,1,1.00,-73.975746154785156,40.751140594482422,1,Y,-73.966102600097656,40.762516021728516,1,6,0,0.5,0.82,0,0.3,7.62
1,2015-01-10 19:12:24,2015-01-10 19:36:07,2,9.30,-73.992195129394531,40.694835662841797,1,N,-73.952888488769531,40.783203125,1,28.5,0,0.5,5.86,0,0.3,35.16
1,2015-01-10 19:12:24,2015-01-10 19:33:51,2,3.80,-73.992225646972656,40.738681793212891,1,N,-73.954948425292969,40.779205322265625,1,17,0,0.5,2,0,0.3,19.8
1,2015-01-10 19:12:24,2015-01-10 19:26:57,1,3.30,-73.985794067382812,40.740833282470703,1,N,-73.951644897460937,40.773899078369141,2,13,0,0.5,0,0,0.3,13.8
1,2015-01-10 19:12:24,2015-01-10 19:24:16,1,1.10,-74.00103759765625,40.721435546875,1,N,-73.987503051757812,40.722114562988281,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-10 19:12:25,2015-01-10 19:27:36,2,2.10,-74.001380920410156,40.741439819335938,1,N,-73.977798461914063,40.758796691894531,1,11,0,0.5,2.95,0,0.3,14.75
1,2015-01-10 19:12:25,2015-01-10 19:21:06,1,1.50,-73.944694519042969,40.747596740722656,1,N,-73.923301696777344,40.73974609375,1,8,0,0.5,1.23,0,0.3,10.03
1,2015-01-10 19:12:25,2015-01-10 19:19:59,1,1.00,-73.976753234863281,40.788169860839844,1,N,-73.982246398925781,40.774513244628906,2,7,0,0.5,0,0,0.3,7.8
1,2015-01-10 19:12:26,2015-01-10 19:30:04,1,3.30,-73.975410461425781,40.786869049072266,1,N,-73.998939514160156,40.751304626464844,1,14.5,0,0.5,3.06,0,0.3,18.36
2,2015-01-29 17:41:06,2015-01-29 18:36:11,1,11.04,-73.862709045410156,40.768520355224609,1,N,-73.98004150390625,40.770751953125,1,43,1,0.5,7,5.33,0.3,57.13
1,2015-01-10 20:56:32,2015-01-10 21:11:04,2,1.90,-73.983360290527344,40.722064971923828,1,N,-74.008262634277344,40.716838836669922,1,11,0.5,0.5,2.45,0,0.3,14.75
2,2015-01-29 17:41:06,2015-01-29 18:01:13,1,2.65,-73.967811584472656,40.756008148193359,1,N,-73.988929748535156,40.722969055175781,1,14,1,0.5,3.16,0,0.3,18.96
2,2015-01-29 17:41:06,2015-01-29 18:04:39,1,2.20,-73.971328735351563,40.762088775634766,1,N,-73.98114013671875,40.78265380859375,2,15,1,0.5,0,0,0.3,16.8
2,2015-01-29 17:41:06,2015-01-29 18:18:14,2,3.53,-73.96160888671875,40.774143218994141,1,N,-74.000503540039063,40.746227264404297,1,23.5,1,0.5,2.5,0,0.3,27.8
2,2015-01-29 17:41:06,2015-01-29 17:52:59,1,.99,-73.98260498046875,40.76611328125,1,N,-73.977081298828125,40.757602691650391,1,8.5,1,0.5,2.58,0,0.3,12.88
2,2015-01-29 17:41:07,2015-01-29 17:51:24,1,1.83,-73.952995300292969,40.785755157470703,1,N,-73.967643737792969,40.802497863769531,1,9,1,0.5,2.16,0,0.3,12.96
2,2015-01-29 17:41:07,2015-01-29 17:50:32,1,1.56,-73.967987060546875,40.754638671875,1,N,-73.9527587890625,40.772090911865234,2,8,1,0.5,0,0,0.3,9.8
2,2015-01-29 17:41:07,2015-01-29 18:00:46,1,1.99,-74.002906799316406,40.760433197021484,1,N,-73.986595153808594,40.742721557617188,1,13.5,1,0.5,3.82,0,0.3,19.12
2,2015-01-29 17:41:07,2015-01-29 17:54:58,1,.76,-73.9835205078125,40.76300048828125,1,N,-73.974166870117187,40.757381439208984,2,9.5,1,0.5,0,0,0.3,11.3
2,2015-01-29 17:41:08,2015-01-29 18:02:41,1,3.19,-73.985702514648437,40.767776489257813,1,N,-73.994697570800781,40.731555938720703,1,15.5,1,0.5,5.19,0,0.3,22.49
2,2015-01-29 17:41:08,2015-01-29 17:50:21,1,2.24,-74.008773803710937,40.720066070556641,1,N,-74.006820678710938,40.747982025146484,2,9,1,0.5,0,0,0.3,10.8
2,2015-01-29 17:41:08,2015-01-29 17:57:12,3,1.50,-73.981483459472656,40.768650054931641,1,N,-73.964569091796875,40.756641387939453,1,11,1,0.5,3.84,0,0.3,16.64
2,2015-01-29 17:41:09,2015-01-29 18:00:14,3,1.65,-73.990577697753906,40.765830993652344,1,N,-73.97052001953125,40.752185821533203,1,12.5,1,0.5,2.86,0,0.3,17.16
2,2015-01-29 17:41:09,2015-01-29 17:58:11,1,2.39,-74.01007080078125,40.720523834228516,1,N,-73.984565734863281,40.727382659912109,2,12,1,0.5,0,0,0.3,13.8
2,2015-01-29 17:41:09,2015-01-29 18:04:23,2,2.28,-73.960548400878906,40.772800445556641,1,N,-73.975997924804688,40.74462890625,1,14.5,1,0.5,0,0,0.3,16.3
2,2015-01-29 17:41:09,2015-01-29 17:44:31,1,.49,-73.98150634765625,40.768989562988281,1,N,-73.986122131347656,40.766567230224609,2,4,1,0.5,0,0,0.3,5.8
2,2015-01-29 17:41:09,2015-01-29 17:44:14,1,.44,-73.981895446777344,40.744041442871094,1,N,-73.975074768066406,40.741596221923828,2,4,1,0.5,0,0,0.3,5.8
2,2015-01-04 13:44:54,2015-01-04 13:47:46,2,.70,-73.997184753417969,40.756980895996094,1,N,-73.990272521972656,40.751598358154297,1,4.5,0,0.5,0,0,0.3,5.3
2,2015-01-04 13:44:54,2015-01-04 13:58:41,1,2.66,-73.990318298339844,40.728847503662109,1,N,-73.992706298828125,40.756122589111328,2,11.5,0,0.5,0,0,0.3,12.3
1,2015-01-04 13:44:55,2015-01-04 13:47:26,1,.60,-73.999458312988281,40.733665466308594,1,N,-73.992523193359375,40.738521575927734,2,4,0,0.5,0,0,0,4.8
1,2015-01-04 13:44:55,2015-01-04 13:54:32,1,2.20,0,0,1,N,0,0,1,9.5,0,0.5,2.05,0,0,12.35
1,2015-01-04 13:44:55,2015-01-04 14:16:21,1,18.10,-73.996673583984375,40.732364654541016,2,N,-73.783767700195313,40.643661499023438,1,52,0,0.5,13.12,0,0,65.92
2,2015-01-13 00:09:31,2015-01-13 00:19:04,1,2.74,-73.988250732421875,40.731952667236328,1,N,-73.978202819824219,40.76300048828125,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-13 00:09:32,2015-01-13 00:11:18,1,.23,-74.009498596191406,40.70391845703125,1,N,-74.009353637695312,40.706314086914063,2,3,0.5,0.5,0,0,0.3,4.3
2,2015-01-13 00:09:32,2015-01-13 00:14:10,2,1.85,-73.969917297363281,40.762626647949219,1,N,-73.969917297363281,40.762626647949219,1,7.5,0.5,0.5,1.6,0,0.3,10.4
2,2015-01-13 00:09:33,2015-01-13 00:14:03,1,1.33,-73.992088317871094,40.754116058349609,1,N,-73.977287292480469,40.76336669921875,1,6,0.5,0.5,1.62,0,0.3,8.92
2,2015-01-13 00:09:33,2015-01-13 00:15:17,1,2.35,-73.989555358886719,40.718875885009766,1,N,-73.9544677734375,40.715850830078125,1,8.5,0.5,0.5,2.25,0,0.3,12.05
2,2015-01-13 00:09:33,2015-01-13 00:31:09,2,16.76,-73.791549682617188,40.645496368408203,2,N,-73.975685119628906,40.752197265625,1,52,0,0.5,11.47,5.33,0.3,69.6
2,2015-01-13 00:09:34,2015-01-13 00:21:39,5,2.38,-73.988471984863281,40.738632202148437,1,N,-73.98101806640625,40.763141632080078,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-13 00:09:36,2015-01-13 00:20:02,3,1.50,-74.002265930175781,40.739681243896484,1,N,-74.004020690917969,40.742050170898438,1,8,0.5,0.5,2.12,0,0.3,11.42
2,2015-01-13 00:09:36,2015-01-13 00:13:50,2,1.68,-73.971046447753906,40.751110076904297,1,N,-73.97662353515625,40.732429504394531,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2015-01-13 00:09:37,2015-01-13 00:13:41,1,.97,-73.991767883300781,40.726230621337891,1,N,-73.984375,40.737655639648438,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2015-01-13 00:09:38,2015-01-13 00:19:07,3,2.26,-73.927688598632813,40.692710876464844,1,N,-73.898841857910156,40.675815582275391,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2015-01-13 00:09:39,2015-01-13 01:03:11,1,28.66,-73.996162414550781,40.725425720214844,4,N,-73.800003051757812,40.964561462402344,2,83.5,0.5,0.5,0,2.44,0.3,87.24
2,2015-01-13 00:09:39,2015-01-13 00:21:32,2,4.01,-73.985237121582031,40.732120513916016,1,N,-73.953048706054688,40.779823303222656,1,13.5,0.5,0.5,0,0,0.3,14.8
2,2015-01-13 00:09:40,2015-01-13 00:31:38,1,9.30,-74.015823364257813,40.707382202148438,1,N,-73.942451477050781,40.777381896972656,1,28.5,0.5,0.5,5.8,0,0.3,35.6
2,2015-01-13 00:09:40,2015-01-13 00:15:45,3,1.22,-74.005706787109375,40.706390380859375,1,N,-73.991226196289062,40.717239379882813,1,6.5,0.5,0.5,2.1,0,0.3,9.9
2,2015-01-13 00:09:41,2015-01-13 00:20:14,1,5.73,-73.972801208496094,40.743450164794922,1,N,-73.922698974609375,40.809440612792969,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2015-01-13 00:09:42,2015-01-13 00:19:57,1,2.88,-73.977706909179688,40.761890411376953,1,N,-74.000953674316406,40.729007720947266,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-13 00:09:42,2015-01-13 00:24:41,1,6.43,-73.991775512695313,40.754730224609375,1,N,-73.948982238769531,40.814956665039063,2,20,0.5,0.5,0,0,0.3,21.3
2,2015-01-13 00:09:42,2015-01-13 00:19:14,2,2.25,-74.001907348632812,40.735122680664063,1,N,-73.974288940429688,40.743000030517578,1,9.5,0.5,0.5,2,0,0.3,12.8
2,2015-01-13 00:09:43,2015-01-13 00:24:08,6,5.69,-73.989036560058594,40.748065948486328,1,N,-73.942886352539062,40.811668395996094,1,17.5,0.5,0.5,4.5,0,0.3,23.3
2,2015-01-13 00:09:43,2015-01-13 00:19:51,1,2.48,-73.980499267578125,40.753128051757812,1,N,-74.001487731933594,40.732734680175781,1,10,0.5,0.5,2.62,0,0.3,13.92
2,2015-01-04 13:59:26,2015-01-04 14:02:06,1,.51,-73.98272705078125,40.782150268554688,1,N,-73.97662353515625,40.782424926757813,2,4,0,0.5,0,0,0.3,4.8
2,2015-01-04 13:59:26,2015-01-04 14:26:05,6,5.05,-73.954879760742187,40.780628204345703,1,N,-74.009437561035156,40.747154235839844,2,21,0,0.5,0,0,0.3,21.8
1,2015-01-04 13:59:27,2015-01-04 14:06:42,3,1.20,-73.954742431640625,40.769870758056641,1,N,-73.969551086425781,40.763160705566406,2,7,0,0.5,0,0,0,7.8
2,2015-01-04 13:59:27,2015-01-04 14:05:53,2,1.16,-73.991241455078125,40.742038726806641,1,N,-73.979461669921875,40.750015258789063,1,6.5,0,0.5,1.3,0,0.3,8.6
2,2015-01-04 13:59:27,2015-01-04 14:09:04,1,1.70,-73.975334167480469,40.763275146484375,1,N,-73.955947875976563,40.770366668701172,1,8.5,0,0.5,1,0,0.3,10.3
2,2015-01-04 13:59:27,2015-01-04 14:10:02,1,1.12,-73.987541198730469,40.720039367675781,1,N,-73.998512268066406,40.729721069335938,1,8,0,0.5,1.6,0,0.3,10.4
2,2015-01-04 13:59:27,2015-01-04 14:02:01,1,.61,-73.980712890625,40.738208770751953,1,N,-73.988601684570313,40.736839294433594,1,4,0,0.5,0.8,0,0.3,5.6
2,2015-01-04 13:59:27,2015-01-04 14:06:45,3,1.87,-73.969436645507813,40.756828308105469,1,N,-73.952651977539063,40.775829315185547,2,8,0,0.5,0,0,0.3,8.8
2,2015-01-04 13:59:27,2015-01-04 14:26:42,2,5.82,-73.942367553710938,40.754119873046875,1,N,-73.96697998046875,40.798618316650391,2,23,0,0.5,0,0,0.3,23.8
2,2015-01-04 13:59:27,2015-01-04 14:03:27,1,.93,-74.004585266113281,40.737751007080078,1,N,-73.994178771972656,40.744384765625,1,5,0,0.5,1,0,0.3,6.8
2,2015-01-04 13:59:27,2015-01-04 14:07:59,1,1.47,-73.981407165527344,40.780765533447266,1,N,-73.972312927246094,40.796436309814453,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-04 13:59:28,2015-01-04 14:18:47,1,4.70,-73.996406555175781,40.725410461425781,1,N,-73.981773376464844,40.778446197509766,1,17,0,0.5,2,0,0,19.8
2,2015-01-29 17:41:10,2015-01-29 17:52:21,2,1.26,-73.9903564453125,40.7318115234375,1,N,-74.008277893066406,40.737785339355469,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-01-29 17:41:10,2015-01-29 18:01:54,1,1.90,-73.975692749023438,40.749088287353516,1,N,-73.993919372558594,40.741741180419922,1,13.5,1,0.5,2,0,0.3,17.3
2,2015-01-29 17:41:11,2015-01-29 17:58:49,2,1.87,-74.003021240234375,40.739093780517578,1,N,-73.985733032226563,40.762683868408203,1,12.5,1,0.5,2.7,0,0.3,17
2,2015-01-29 17:41:11,2015-01-29 17:52:38,1,1.90,-73.986465454101563,40.739921569824219,1,N,-73.979026794433594,40.721847534179687,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2015-01-02 19:09:19,2015-01-02 19:17:00,1,2.36,-73.975288391113281,40.752010345458984,1,N,-73.95098876953125,40.770900726318359,2,9,1,0.5,0,0,0.3,10.8
